3RD90PSK03;3RD90PSK04;5636237
cam10008isg1;esentepe_cer_asr9010;0
cam10008isg1;esentepe_pe3_c1006;0
camlica_3gvae_c7206;tuzlavf_cer2_asr9010;0
camlica_3gvae_c7206;tuzlavf_cer_asr9010;0
camlica_cer2_asr9010;camlica_cer_asr9010;0
camlica_cer2_asr9010;camlica_p4_asr9912;0
camlica_cer2_asr9010;camlica_pe18_asr1006x;0
camlica_cer2_asr9010;gebze_cer_m7i;0
camlica_cer_asr9010;besiktas_cer_mx5;0
camlica_cer_asr9010;camlica_cer2_asr9010;0
camlica_cer_asr9010;camlica_p4_asr9912;0
camlica_cer_asr9010;camlica_p_asr9010;0
camlica_cer_asr9010;camlica_rr_1006x.rt;0
camlica_cer_asr9010;esentepe_cer_asr9010;0
camlica_cer_asr9010;frankfurt2_pe3_c1002;0
camlica_cer_asr9010;frankfurt_cer2_mx10;0
camlica_cer_asr9010;frankfurt_int2_mx10;0
camlica_cer_asr9010;frankfurt_int_mx10;0
camlica_p4_asr9912;PP90TZL02;0
camlica_p4_asr9912;adana2_pe2_c1002x;0
camlica_p4_asr9912;bodrum_pe_c1002x;0
camlica_p4_asr9912;bursa_cer_asr9010;0
camlica_p4_asr9912;camlica_cer2_asr9010;0
camlica_p4_asr9912;camlica_cer_asr9010;0
camlica_p4_asr9912;camlica_p_asr9010;0
camlica_p4_asr9912;camlica_pe6_c1006;0
camlica_p4_asr9912;camlica_pe8_c1006;0
camlica_p4_asr9912;corlu2_pe_c1002x;0
camlica_p4_asr9912;denizli_pe2_c1002x;0
camlica_p4_asr9912;ern7206isg1;0
camlica_p4_asr9912;esentepe_p2_c9912;0
camlica_p4_asr9912;eskisehir_pe_c1002x;0
camlica_p4_asr9912;frankfurt2_pe2_1002x;0
camlica_p4_asr9912;gaziantep_pe2_c1002x;0
camlica_p4_asr9912;hat7206isg1;0
camlica_p4_asr9912;levent_cer2_c1006x;0
camlica_p4_asr9912;sak7206isg1;0
camlica_p4_asr9912;samsun_pe2_c1002x;0
camlica_p4_asr9912;tekstilkent_pe_c1002x;0
camlica_p4_asr9912;trabzon_pe_c1002x;0
camlica_p_asr9010;PP90TZL01;0
camlica_p_asr9010;abh_cer_asr9010;0
camlica_p_asr9010;ata10008isg1;0
camlica_p_asr9010;ata1006isg2;0
camlica_p_asr9010;bostanci_cer_asr9010;0
camlica_p_asr9010;camlica_cer_asr9010;0
camlica_p_asr9010;camlica_p4_asr9912;0
camlica_p_asr9010;camlica_pe18_asr1006x;0
camlica_p_asr9010;camlica_pe6_c1006;0
camlica_p_asr9010;camlica_pe8_c1006;0
camlica_p_asr9010;camlica_rr_1006x.rt;0
camlica_p_asr9010;esentepe_p_asr9010;0
camlica_p_asr9010;fth7206isg1;0
camlica_p_asr9010;guneslivf_cer2_asr9010;0
camlica_p_asr9010;guneslivf_cer_asr9010;0
camlica_p_asr9010;gyt7206isg1;0
camlica_p_asr9010;izmit_cer_asr9010;0
camlica_p_asr9010;kdk7206isg1;0
camlica_p_asr9010;koza_pe8_asr1006x;0
camlica_p_asr9010;maslak_cer_asr9010;0
camlica_p_asr9010;tuzlavf_cer_asr9010;0
camlica_p_asr9010;tuzlavf_int1_asr9922;0
camlica_pe18_asr1006x;camlica_cer2_asr9010;0
camlica_pe18_asr1006x;camlica_p_asr9010;0
camlica_pe6_c1006;camlica_p4_asr9912;0
camlica_pe6_c1006;camlica_p_asr9010;0
camlica_pe8_c1006;camlica_p4_asr9912;0
camlica_pe8_c1006;camlica_p_asr9010;0
camlica_rr_1006x.rt;camlica_cer_asr9010;0
camlica_rr_1006x.rt;camlica_p_asr9010;0
cor7206isg1;corlu2_pe_c1002x;0
cor7206isg1;esentepe_pe3_c1006;0
corlu2_pe2_c1002x;PP90PSK01;0
corlu2_pe2_c1002x;corlu2_pe_c1002x;0
corlu2_pe_c1002x;camlica_p4_asr9912;0
corlu2_pe_c1002x;cor7206isg1;0
corlu2_pe_c1002x;corlu2_pe2_c1002x;0
denizli_pe2_c1002x;camlica_p4_asr9912;0
denizli_pe2_c1002x;denizli_pe_c1002x;0
denizli_pe_c1002x;PP90PSK01;0
denizli_pe_c1002x;denizli_pe2_c1002x;0
diyarbakirvf_pe2_c1002x;PE90DYB02;0
diyarbakirvf_pe2_c1002x;diyarbakirvf_pe_c1002x;0
diyarbakirvf_pe_c1002x;PE90DYB01;0
diyarbakirvf_pe_c1002x;diyarbakirvf_pe2_c1002x;0
diyarbakirvf_pe_c1002x;dyb7206isg1;0
dnz7206isg1;PP90GZM01;0
dnz7206isg1;PP90PSK02;0
dnz7206isg1;esentepe_pe3_c1006;0
dyb7206isg1;diyarbakirvf_pe_c1002x;0
dyb7206isg1;esentepe_pe9_c1006;0
ern7206isg1;camlica_p4_asr9912;0
ern7206isg1;esentepe_pe9_c1006;0
erz7206isg1;PE90ERZ01;0
erz7206isg1;PE90ERZ02;0
erz7206isg1;esentepe_pe9_c1006;0
erzurumvf_pe2_c1002;PE90ERZ02;0
erzurumvf_pe2_c1002;erzurumvf_pe_c1002;0
erzurumvf_pe_c1002;PE90ERZ01;0
erzurumvf_pe_c1002;erzurumvf_pe2_c1002;0
esentepe_cer2_asr9010;esentepe_cer_asr9010;0
esentepe_cer2_asr9010;esentepe_int3_asr9010;0
esentepe_cer2_asr9010;esentepe_p2_c9912;0
esentepe_cer2_asr9010;esentepe_p_asr9010;0
esentepe_cer_asr9010;acb10008isg1;0
esentepe_cer_asr9010;ayd7206isg1;0
esentepe_cer_asr9010;besiktas_cer_mx5;0
esentepe_cer_asr9010;cam10008isg1;0
esentepe_cer_asr9010;camlica_cer_asr9010;0
esentepe_cer_asr9010;esentepe_cer2_asr9010;0
esentepe_cer_asr9010;esentepe_p2_c9912;0
esentepe_cer_asr9010;esentepe_p_asr9010;0
esentepe_cer_asr9010;esentepe_pe3_c1006;0
esentepe_cer_asr9010;esentepe_pe9_c1006;0
esentepe_cer_asr9010;esentepeftthisg1;0
esentepe_cer_asr9010;kdk7206isg1;0
esentepe_cer_asr9010;koza_pe9_asr1006x;0
esentepe_int1_asr9922;esentepe_int2_asr9922;0
esentepe_int1_asr9922;esentepe_p2_c9912;0
esentepe_int1_asr9922;izmirvf_int1_asr9922;0
esentepe_int1_asr9922;tuzlavf_int1_asr9922;0
esentepe_int2_asr9922;esentepe_int1_asr9922;0
esentepe_int2_asr9922;esentepe_p_asr9010;0
esentepe_int2_asr9922;tuzlavf_int2_asr9922;0
esentepe_int3_asr9010;esentepe_cer2_asr9010;0
esentepe_int3_asr9010;esentepe_p_asr9010;0
esentepe_p2_c9912;PE90ESY02;0
esentepe_p2_c9912;camlica_p4_asr9912;0
esentepe_p2_c9912;esentepe_cer2_asr9010;0
esentepe_p2_c9912;esentepe_cer_asr9010;0
esentepe_p2_c9912;esentepe_int1_asr9922;0
esentepe_p2_c9912;esentepe_p_asr9010;0
esentepe_p2_c9912;esentepe_pe3_c1006;0
esentepe_p2_c9912;esentepe_pe9_c1006;0
esentepe_p2_c9912;maslakvf_cer2_asr9010;0
esentepe_p2_c9912;tuzlavf_int1_asr9922;0
esentepe_p_asr9010;PE90ESY01;0
esentepe_p_asr9010;PP90PSK01;0
esentepe_p_asr9010;ankara_pe3_c1002x;0
esentepe_p_asr9010;ankarattidm_pe_c1002;0
esentepe_p_asr9010;ata10008isg1;0
esentepe_p_asr9010;ata1006isg2;0
esentepe_p_asr9010;balikesirtt_pe_m7i;0
esentepe_p_asr9010;bursa_cer_asr9010;0
esentepe_p_asr9010;camlica_p_asr9010;0
esentepe_p_asr9010;esentepe_cer2_asr9010;0
esentepe_p_asr9010;esentepe_cer_asr9010;0
esentepe_p_asr9010;esentepe_int2_asr9922;0
esentepe_p_asr9010;esentepe_int3_asr9010;0
esentepe_p_asr9010;esentepe_p2_c9912;0
esentepe_p_asr9010;esentepe_pe3_c1006;0
esentepe_p_asr9010;esentepe_pe9_c1006;0
esentepe_p_asr9010;esenyurt_pe_asr9010;0
esentepe_p_asr9010;frankfurt2_pe3_c1002;0
esentepe_p_asr9010;frankfurt_cer2_mx10;0
esentepe_p_asr9010;frankfurt_cer3_mx10;0
esentepe_p_asr9010;fth7206isg1;0
esentepe_p_asr9010;guneslivf_cer2_asr9010;0
esentepe_p_asr9010;guneslivf_cer_asr9010;0
esentepe_p_asr9010;gyt7206isg1;0
esentepe_p_asr9010;izmir_cer2_asr9010;0
esentepe_p_asr9010;izmit_cer_asr9010;0
esentepe_p_asr9010;koza_pe8_asr1006x;0
esentepe_p_asr9010;levent_cer_mx40;0
esentepe_p_asr9010;manisa_pe_c1002;0
esentepe_p_asr9010;maslak_cer_asr9010;0
esentepe_p_asr9010;tekstilkent_pe2_c1002x;0
esentepe_p_asr9010;tuzlavf_cer_asr9010;0
esentepe_p_asr9010;tuzlavf_int1_asr9922;0
esentepe_p_asr9010;umraniye_cer2_asr9010;0
esentepe_pe3_c1006;acb10008isg1;0
esentepe_pe3_c1006;adn7206isg1;0
esentepe_pe3_c1006;afy1002isg1;0
esentepe_pe3_c1006;ant7206isg1;0
esentepe_pe3_c1006;ata10008isg1;0
esentepe_pe3_c1006;ata1006isg2;0
esentepe_pe3_c1006;ayd7206isg1;0
esentepe_pe3_c1006;bdr7206isg1;0
esentepe_pe3_c1006;blk7206isg1;0
esentepe_pe3_c1006;bur7206isg1;0
esentepe_pe3_c1006;cam10008isg1;0
esentepe_pe3_c1006;cor7206isg1;0
esentepe_pe3_c1006;dnz7206isg1;0
esentepe_pe3_c1006;esentepe_cer_asr9010;0
esentepe_pe3_c1006;esentepe_p2_c9912;0
esentepe_pe3_c1006;esentepe_p_asr9010;0
esentepe_pe3_c1006;esentepeftthisg1;0
esentepe_pe3_c1006;izmirftthisg1;0
esentepe_pe3_c1006;tuzlaftthisg1;0
esentepe_pe9_c1006;ankaraftthisg1;0
esentepe_pe9_c1006;antalyaftthisg1;0
esentepe_pe9_c1006;dyb7206isg1;0
esentepe_pe9_c1006;ern7206isg1;0
esentepe_pe9_c1006;erz7206isg1;0
esentepe_pe9_c1006;esentepe_cer_asr9010;0
esentepe_pe9_c1006;esentepe_p2_c9912;0
esentepe_pe9_c1006;esentepe_p_asr9010;0
esentepe_pe9_c1006;esk7206isg1;0
esentepe_pe9_c1006;fth7206isg1;0
esentepe_pe9_c1006;gaz7206isg1;0
esentepe_pe9_c1006;gyt7206isg1;0
esentepe_pe9_c1006;hat7206isg1;0
esentepe_pe9_c1006;izm7206isg1;0
esentepe_pe9_c1006;izt7206isg1;0
esentepe_pe9_c1006;kay7206isg1;0
esentepe_pe9_c1006;kdk7206isg1;0
esentepe_pe9_c1006;kon7206isg1;0
esentepe_pe9_c1006;man7206isg1;0
esentepe_pe9_c1006;mer7206isg1;0
esentepe_pe9_c1006;odm1006isg2;0
esentepe_pe9_c1006;odm7206isg1;0
esentepe_pe9_c1006;sak7206isg1;0
esentepe_pe9_c1006;sam7206isg1;0
esentepe_pe9_c1006;trb7206isg1;0
esentepeftthisg1;esentepe_cer_asr9010;0
esentepeftthisg1;esentepe_pe3_c1006;0
esenyurt_pe2_asr9010;PE90ESY02;0
esenyurt_pe2_asr9010;esenyurt_pe_asr9010;0
esenyurt_pe_asr9010;PE90ESY01;0
esenyurt_pe_asr9010;esentepe_p_asr9010;0
esenyurt_pe_asr9010;esenyurt_pe2_asr9010;0
esenyurt_pe_asr9010;guneslivf_cer_asr9010;0
esk7206isg1;esentepe_pe9_c1006;0
esk7206isg1;eskisehir_pe2_c1002x;0
eskisehir_pe2_c1002x;PP90PSK01;0
eskisehir_pe2_c1002x;ankaravf_cer_asr9010;0
eskisehir_pe2_c1002x;esk7206isg1;0
eskisehir_pe2_c1002x;eskisehir_pe_c1002x;0
eskisehir_pe_c1002x;camlica_p4_asr9912;0
eskisehir_pe_c1002x;eskisehir_pe2_c1002x;0
frankfurt2_pe2_1002x;camlica_p4_asr9912;0
frankfurt2_pe2_1002x;frankfurt2_pe3_c1002;0
frankfurt2_pe3_c1002;camlica_cer_asr9010;0
frankfurt2_pe3_c1002;esentepe_p_asr9010;0
frankfurt2_pe3_c1002;frankfurt2_pe2_1002x;0
frankfurt_cer2_mx10;camlica_cer_asr9010;0
frankfurt_cer2_mx10;esentepe_p_asr9010;0
frankfurt_cer2_mx10;frankfurt_cer3_mx10;0
frankfurt_cer3_mx10;esentepe_p_asr9010;0
frankfurt_cer3_mx10;frankfurt_cer2_mx10;0
frankfurt_int2_mx10;camlica_cer_asr9010;0
frankfurt_int2_mx10;frankfurt_int_mx10;0
frankfurt_int_mx10;camlica_cer_asr9010;0
frankfurt_int_mx10;frankfurt_int2_mx10;0
fth7206isg1;camlica_p_asr9010;0
fth7206isg1;esentepe_p_asr9010;0
fth7206isg1;esentepe_pe9_c1006;0
gaz7206isg1;esentepe_pe9_c1006;0
gaz7206isg1;gaziantep_pe_c1002x;0
gaziantep_pe2_c1002x;camlica_p4_asr9912;0
gaziantep_pe2_c1002x;gaziantep_pe_c1002x;0
gaziantep_pe_c1002x;PP90PSK01;0
gaziantep_pe_c1002x;gaz7206isg1;0
gaziantep_pe_c1002x;gaziantep_pe2_c1002x;0
gebze_cer_m7i;camlica_cer2_asr9010;0
gebze_cer_m7i;tuzlavf_cer_asr9010;0
guneslivf_cer2_asr9010;camlica_p_asr9010;0
guneslivf_cer2_asr9010;esentepe_p_asr9010;0
guneslivf_cer2_asr9010;guneslivf_cer_asr9010;0
guneslivf_cer_asr9010;ata10008isg1;0
guneslivf_cer_asr9010;ata1006isg2;0
guneslivf_cer_asr9010;camlica_p_asr9010;0
guneslivf_cer_asr9010;esentepe_p_asr9010;0
guneslivf_cer_asr9010;esenyurt_pe_asr9010;0
guneslivf_cer_asr9010;guneslivf_cer2_asr9010;0
guneslivf_cer_asr9010;izmit_pe_c1002x;0
gyt7206isg1;camlica_p_asr9010;0
gyt7206isg1;esentepe_p_asr9010;0
gyt7206isg1;esentepe_pe9_c1006;0
hat7206isg1;camlica_p4_asr9912;0
hat7206isg1;esentepe_pe9_c1006;0
izm7206isg1;PP90GZM01;0
izm7206isg1;PP90GZM02;0
izm7206isg1;esentepe_pe9_c1006;0
izmir_cer2_asr9010;esentepe_p_asr9010;0
izmir_cer2_asr9010;izmir_cer_asr9010;0
izmir_cer_asr9010;PP90GZM01;0
izmir_cer_asr9010;PP90PSK01;0
izmir_cer_asr9010;izmir_cer2_asr9010;0
izmirftthisg1;PP90GZM01;0
izmirftthisg1;PP90GZM02;0
izmirftthisg1;esentepe_pe3_c1006;0
izmirvf_cer2_asr9010;PP90GZM02;0
izmirvf_cer2_asr9010;izmirvf_cer_asr9010;0
izmirvf_cer_asr9010;PP90GZM01;0
izmirvf_cer_asr9010;PP90GZM02;0
izmirvf_cer_asr9010;balikesirtt_pe_m7i;0
izmirvf_cer_asr9010;bodrum_pe2_c1002x;0
izmirvf_cer_asr9010;izmirvf_cer2_asr9010;0
izmirvf_cer_asr9010;izmirvf_rr_1006x;0
izmirvf_int1_asr9922;PP90GZM01;0
izmirvf_int1_asr9922;esentepe_int1_asr9922;0
izmirvf_int1_asr9922;tuzlavf_int1_asr9922;0
izmirvf_p2_crs8;izmirvf_p_asr9010;0
izmirvf_p_asr9010;PP90GZM01;0
izmirvf_p_asr9010;izmirvf_p2_crs8;0
izmirvf_pe2_c1006;PP90GZM01;0
izmirvf_pe2_c1006;PP90GZM02;0
izmirvf_pe3_c1002x;PP90GZM01;0
izmirvf_pe3_c1002x;PP90GZM02;0
izmirvf_pe_c1006;PP90GZM01;0
izmirvf_pe_c1006;PP90GZM02;0
izmirvf_rr_1006x;PP90GZM01;0
izmirvf_rr_1006x;izmirvf_cer_asr9010;0
izmit_cer2_asr9010;izmit_cer_asr9010;0
izmit_cer_asr9010;PP90PSK01;0
izmit_cer_asr9010;PP90TZL02;0
izmit_cer_asr9010;camlica_p_asr9010;0
izmit_cer_asr9010;esentepe_p_asr9010;0
izmit_cer_asr9010;izmit_cer2_asr9010;0
izmit_cer_asr9010;izmit_pe_c1002x;0
izmit_cer_asr9010;izt7206isg1;0
izmit_pe_c1002x;guneslivf_cer_asr9010;0
izmit_pe_c1002x;izmit_cer_asr9010;0
izt7206isg1;PP90PSK02;0
izt7206isg1;PP90TZL01;0
izt7206isg1;esentepe_pe9_c1006;0
izt7206isg1;izmit_cer_asr9010;0
kay7206isg1;PP90ADN01;0
kay7206isg1;PP90PSK02;0
kay7206isg1;esentepe_pe9_c1006;0
kayseritt_pe_m7i;PP90PSK01;0
kayseritt_pe_m7i;adanavf_pe2_c1002x;0
kdk7206isg1;camlica_p_asr9010;0
kdk7206isg1;esentepe_cer_asr9010;0
kdk7206isg1;esentepe_pe9_c1006;0
kdk7206isg1;tuzlavf_cer_asr9010;0
kon7206isg1;PP90GZM01;0
kon7206isg1;PP90PSK02;0
kon7206isg1;esentepe_pe9_c1006;0
koza_pe8_asr1006x;camlica_p_asr9010;0
koza_pe8_asr1006x;esentepe_p_asr9010;0
koza_pe8_asr1006x;koza_pe9_asr1006x;0
koza_pe9_asr1006x;esentepe_cer_asr9010;0
koza_pe9_asr1006x;koza_pe8_asr1006x;0
levent_cer2_c1006x;camlica_p4_asr9912;0
levent_cer2_c1006x;levent_cer_c1006x;0
levent_cer2_c1006x;maslak_cer_asr9010;0
levent_cer3_mx40;levent_cer_mx40;0
levent_cer_c1006x;levent_cer2_c1006x;0
levent_cer_c1006x;levent_cer_mx40;0
levent_cer_mx40;esentepe_p_asr9010;0
levent_cer_mx40;levent_cer3_mx40;0
levent_cer_mx40;levent_cer_c1006x;0
levent_cer_mx40;maslak_cer_asr9010;0
man7206isg1;PP90GZM01;0
man7206isg1;PP90GZM02;0
man7206isg1;esentepe_pe9_c1006;0
manisa_pe_c1002;PP90PSK01;0
manisa_pe_c1002;esentepe_p_asr9010;0
maslak_cer_asr9010;camlica_p_asr9010;0
maslak_cer_asr9010;esentepe_p_asr9010;0
maslak_cer_asr9010;levent_cer2_c1006x;0
maslak_cer_asr9010;levent_cer_mx40;0
maslak_cer_asr9010;maslakvf_cer2_asr9010;0
maslakvf_cer2_asr9010;PP90TZL02;0
maslakvf_cer2_asr9010;esentepe_p2_c9912;0
maslakvf_cer2_asr9010;maslak_cer_asr9010;0
mer7206isg1;PE90ANT01_9K;0
mer7206isg1;PP90ADN02;0
mer7206isg1;esentepe_pe9_c1006;0
mersintt_pe_m7i;adanavf_pe_c1002x;0
mersintt_pe_m7i;antalyavf_pe_c1002x;0
odm1006isg2;PP90PSK01;0
odm1006isg2;PP90PSK02;0
odm1006isg2;esentepe_pe9_c1006;0
odm7206isg1;PP90PSK01;0
odm7206isg1;PP90PSK02;0
odm7206isg1;esentepe_pe9_c1006;0
sak7206isg1;camlica_p4_asr9912;0
sak7206isg1;esentepe_pe9_c1006;0
sak7206isg1;tuzlavf_cer_asr9010;0
sam7206isg1;PE90SAM01;0
sam7206isg1;PP90PSK01;0
sam7206isg1;esentepe_pe9_c1006;0
samsun_pe2_c1002x;camlica_p4_asr9912;0
samsun_pe2_c1002x;samsun_pe_c1002x;0
samsun_pe_c1002x;PP90PSK01;0
samsun_pe_c1002x;samsun_pe2_c1002x;0
tekstilkent_pe2_c1002x;esentepe_p_asr9010;0
tekstilkent_pe2_c1002x;tekstilkent_pe_c1002x;0
tekstilkent_pe_c1002x;camlica_p4_asr9912;0
tekstilkent_pe_c1002x;tekstilkent_pe2_c1002x;0
trabzon_pe2_c1002x;PP90PSK01;0
trabzon_pe2_c1002x;trabzon_pe_c1002x;0
trabzon_pe_c1002x;camlica_p4_asr9912;0
trabzon_pe_c1002x;trabzon_pe2_c1002x;0
trabzon_pe_c1002x;trb7206isg1;0
trb7206isg1;PE90ERZ01;0
trb7206isg1;PP90PSK01;0
trb7206isg1;esentepe_pe9_c1006;0
trb7206isg1;trabzon_pe_c1002x;0
tuzlaftthisg1;esentepe_pe3_c1006;0
tuzlaftthisg1;tuzlavf_cer_asr9010;0
tuzlavf_cer2_asr9010;PP90TZL02;0
tuzlavf_cer2_asr9010;arena1006isg1;0
tuzlavf_cer2_asr9010;camlica_3gvae_c7206;0
tuzlavf_cer2_asr9010;tuzlavf_cer_asr9010;0
tuzlavf_cer_asr9010;PP90TZL01;0
tuzlavf_cer_asr9010;acb10008isg1;0
tuzlavf_cer_asr9010;arena1006isg1;0
tuzlavf_cer_asr9010;camlica_3gvae_c7206;0
tuzlavf_cer_asr9010;camlica_p_asr9010;0
tuzlavf_cer_asr9010;esentepe_p_asr9010;0
tuzlavf_cer_asr9010;gebze_cer_m7i;0
tuzlavf_cer_asr9010;kdk7206isg1;0
tuzlavf_cer_asr9010;sak7206isg1;0
tuzlavf_cer_asr9010;tuzlaftthisg1;0
tuzlavf_cer_asr9010;tuzlavf_cer2_asr9010;0
tuzlavf_int1_asr9922;camlica_p_asr9010;0
tuzlavf_int1_asr9922;esentepe_int1_asr9922;0
tuzlavf_int1_asr9922;esentepe_p2_c9912;0
tuzlavf_int1_asr9922;esentepe_p_asr9010;0
tuzlavf_int1_asr9922;izmirvf_int1_asr9922;0
tuzlavf_int1_asr9922;tuzlavf_int2_asr9922;0
tuzlavf_int2_asr9922;esentepe_int2_asr9922;0
tuzlavf_int2_asr9922;tuzlavf_int1_asr9922;0
umraniye_cer2_asr9010;bostanci_cer_asr9010;0
umraniye_cer2_asr9010;esentepe_p_asr9010;0
umraniye_cer2_asr9010;umraniye_cer_asr9010;0
umraniye_cer_asr9010;PP90TZL02;0
umraniye_cer_asr9010;abh_cer_asr9010;0
umraniye_cer_asr9010;umraniye_cer2_asr9010;0